ticker,date,senti_pos,senti_neu,senti_neg,senti_score,senti_count,pct_ai_news,pct_chip_news,pct_reg_news,news_volatility,senti_count_z
AAPL,2023-01-18,0.10676451027393341,0.10102157294750214,0.7922139763832092,-0.68544936,22.0,0.09090909090909091,0.045454545454545456,0.0,0.6259477,0.18047623148574937
AAPL,2023-01-19,0.15719251334667206,0.3014989197254181,0.541308581829071,-0.38411605,24.0,0.08333333333333333,0.0,0.0,0.7054142,0.2978159619233068
AAPL,2023-01-20,0.19875195622444153,0.27143797278404236,0.5298100709915161,-0.33105814,21.0,0.19047619047619047,0.0,0.09523809523809523,0.7699763,0.12180636626697068
AAPL,2023-01-21,0.2972166836261749,0.11158881336450577,0.5911945104598999,-0.29397777,22.0,0.22727272727272727,0.0,0.045454545454545456,0.84976286,0.18047623148574937
AAPL,2023-01-22,0.20050296187400818,0.47459855675697327,0.32489845156669617,-0.124395505,5.0,0.0,0.0,0.0,0.75095236,-0.8169114772334886
AAPL,2023-01-23,0.2877347767353058,0.14286532998085022,0.569399893283844,-0.28166512,7.0,0.14285714285714285,0.14285714285714285,0.0,0.94289,-0.6995717467959311
AAPL,2023-01-24,0.11881601065397263,0.3640456199645996,0.5171383619308472,-0.39832237,28.0,0.10714285714285714,0.0,0.0,0.66921914,0.5324954227984217
AAPL,2023-01-25,0.13024969398975372,0.18681758642196655,0.6829327344894409,-0.552683,23.0,0.08695652173913043,0.0,0.043478260869565216,0.71918124,0.23914609670452808
AAPL,2023-01-26,0.2863101363182068,0.15314050018787384,0.5605493187904358,-0.2742392,21.0,0.14285714285714285,0.047619047619047616,0.0,0.8911555,0.12180636626697068
AAPL,2023-01-27,0.2180246263742447,0.30496740341186523,0.47700798511505127,-0.25898337,23.0,0.13043478260869565,0.0,0.08695652173913043,0.80121106,0.23914609670452808
AAPL,2023-01-28,0.12081896513700485,0.31080588698387146,0.5683751106262207,-0.44755617,16.0,0.25,0.0,0.0625,0.7077768,-0.17154295982692283
AAPL,2023-01-29,0.00015525688650086522,3.04027457787015e-06,0.9998416900634766,-0.99968636,2.0,0.0,0.0,0.5,0.00033966146,-0.9929210728898247
AAPL,2023-01-30,0.2100258320569992,0.21142049133777618,0.5785536766052246,-0.3685279,10.0,0.0,0.0,0.0,0.8199061,-0.523562151139595
AAPL,2023-01-31,0.15408895909786224,0.14622312784194946,0.6996878981590271,-0.545599,34.0,0.20588235294117646,0.0,0.08823529411764706,0.6853636,0.8845146141110938
AAPL,2023-02-01,0.18555496633052826,0.3059901297092438,0.5084549188613892,-0.3228999,31.0,0.16129032258064516,0.0,0.12903225806451613,0.7172722,0.7085050184547577
AAPL,2023-02-02,0.32447120547294617,0.21205054223537445,0.4634782671928406,-0.13900703,28.0,0.10714285714285714,0.0,0.0,0.8315879,0.5324954227984217
AAPL,2023-02-03,0.13937364518642426,0.3669258952140808,0.49370041489601135,-0.35432675,44.0,0.18181818181818182,0.0,0.022727272727272728,0.69044745,1.4712132662988808
AAPL,2023-02-04,0.3189065158367157,0.1986929178237915,0.4824005663394928,-0.16349402,46.0,0.2826086956521739,0.0,0.0,0.83190614,1.5885529967364382
AAPL,2023-02-05,0.00033976405393332243,0.00033834006171673536,0.9993219375610352,-0.9989822,1.0,0.0,0.0,0.0,0.0,-1.0515909381086035
AAPL,2023-02-06,0.0046942648477852345,0.666724681854248,0.3285810649394989,-0.3238868,3.0,0.3333333333333333,0.0,0.0,0.5609884,-0.934251207671046
AAPL,2023-02-07,0.24936600029468536,0.2260226607322693,0.5246113538742065,-0.2752453,27.0,0.07407407407407407,0.037037037037037035,0.0,0.8027108,0.4738255575796429
AAPL,2023-02-08,0.11118066310882568,0.3392506539821625,0.5495687127113342,-0.43838802,18.0,0.1111111111111111,0.0,0.0,0.6973163,-0.05420322938936543
AAPL,2023-02-09,0.06486549228429794,0.32564520835876465,0.6094892621040344,-0.5446238,19.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.5837963,0.004466635829413274
AAPL,2023-02-10,0.1985003799200058,0.30515754222869873,0.4963420629501343,-0.2978417,15.0,0.13333333333333333,0.0,0.0,0.7843673,-0.23021282504570154
AAPL,2023-02-11,0.1834799349308014,0.20594178140163422,0.6105782985687256,-0.42709836,16.0,0.125,0.0,0.0,0.78521353,-0.17154295982692283
AAPL,2023-02-12,0.0009171458659693599,0.39592382311820984,0.6031590104103088,-0.6022419,5.0,0.0,0.0,0.0,0.54428035,-0.8169114772334886
AAPL,2023-02-13,0.07144168764352798,0.42587384581565857,0.502684473991394,-0.43124276,4.0,0.0,0.0,0.0,0.4187612,-0.8755813424522673
AAPL,2023-02-14,0.0671682059764862,0.4292594790458679,0.5035722851753235,-0.4364041,15.0,0.13333333333333333,0.06666666666666667,0.0,0.60548127,-0.23021282504570154
AAPL,2023-02-15,0.15927746891975403,0.28631362318992615,0.554408848285675,-0.3951314,17.0,0.058823529411764705,0.058823529411764705,0.0,0.7262408,-0.11287309460814414
AAPL,2023-02-16,0.09533531218767166,0.15691933035850525,0.7477453947067261,-0.6524101,20.0,0.1,0.0,0.05,0.61385936,0.06313650104819198
AAPL,2023-02-17,0.20964325964450836,0.10942105948925018,0.6809356212615967,-0.47129238,9.0,0.1111111111111111,0.0,0.1111111111111111,0.83282506,-0.5822320163583737
AAPL,2023-02-18,0.27898815274238586,0.1444854885339737,0.5765263438224792,-0.29753822,14.0,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.8894159,-0.28888269026448027
AAPL,2023-02-19,4.0461822209181264e-05,0.4999983012676239,0.4999612271785736,-0.49992076,6.0,0.16666666666666666,0.0,0.0,0.54762584,-0.7582416120147099
AAPL,2023-02-20,0.0011420304654166102,0.17041374742984772,0.828444242477417,-0.8273022,6.0,0.3333333333333333,0.0,0.0,0.4055493,-0.7582416120147099
AAPL,2023-02-21,2.2558178898179904e-05,0.14351950585842133,0.8564578890800476,-0.85643536,7.0,0.2857142857142857,0.0,0.0,0.3776514,-0.6995717467959311
AAPL,2023-02-22,0.21811142563819885,0.16693367063999176,0.6149548888206482,-0.3968435,18.0,0.1111111111111111,0.0,0.1111111111111111,0.7936202,-0.05420322938936543
AAPL,2023-02-23,0.10998678207397461,0.48424357175827026,0.4057696461677551,-0.29578286,14.0,0.0,0.0,0.0,0.5939982,-0.28888269026448027
AAPL,2023-02-24,0.21144531667232513,0.1823442429304123,0.606210470199585,-0.3947651,18.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.7352771,-0.05420322938936543
AAPL,2023-02-25,0.007607705891132355,0.37061092257499695,0.6217813491821289,-0.61417365,11.0,0.09090909090909091,0.09090909090909091,0.0,0.45562777,-0.46489228592081633
AAPL,2023-02-26,0.0008501422125846148,0.5192990899085999,0.47985076904296875,-0.47900066,6.0,0.0,0.16666666666666666,0.0,0.5239984,-0.7582416120147099
AAPL,2023-02-27,6.823579951742431e-06,0.6665513515472412,0.3334418535232544,-0.33343506,3.0,0.0,0.0,0.0,0.57726026,-0.934251207671046
AAPL,2023-02-28,0.1224716305732727,0.45750662684440613,0.42002174258232117,-0.2975501,19.0,0.21052631578947367,0.0,0.0,0.6231149,0.004466635829413274
AAPL,2023-03-01,0.2242758572101593,0.12805676460266113,0.647667407989502,-0.42339155,23.0,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.8314441,0.23914609670452808
AAPL,2023-03-02,0.16799595952033997,0.12460031360387802,0.7074037194252014,-0.5394078,19.0,0.10526315789473684,0.05263157894736842,0.0,0.663818,0.004466635829413274
AAPL,2023-03-03,0.11426296830177307,0.29442113637924194,0.5913158655166626,-0.47705293,17.0,0.35294117647058826,0.0,0.0,0.70169324,-0.11287309460814414
AAPL,2023-03-04,0.04872777685523033,0.3875163197517395,0.5637559294700623,-0.5150281,23.0,0.34782608695652173,0.0,0.08695652173913043,0.5167476,0.23914609670452808
AAPL,2023-03-05,0.0003540326142683625,0.0183466374874115,0.9812994003295898,-0.98094535,2.0,0.0,0.0,0.0,0.026910426,-0.9929210728898247
AAPL,2023-03-06,0.17479029297828674,0.22856232523918152,0.5966473817825317,-0.4218571,7.0,0.14285714285714285,0.0,0.0,0.6989374,-0.6995717467959311
AAPL,2023-03-07,0.11087077856063843,0.3393411636352539,0.5497880578041077,-0.4389173,27.0,0.2222222222222222,0.037037037037037035,0.1111111111111111,0.68770504,0.4738255575796429
AAPL,2023-03-08,0.08639741688966751,0.3404421806335449,0.5731604099273682,-0.486763,18.0,0.05555555555555555,0.0,0.0,0.62890506,-0.05420322938936543
AAPL,2023-03-09,0.14285291731357574,0.14287544786930084,0.714271605014801,-0.5714187,7.0,0.14285714285714285,0.0,0.0,0.7866908,-0.6995717467959311
AAPL,2023-03-10,0.0961286798119545,0.3006579279899597,0.6032134294509888,-0.5070847,21.0,0.09523809523809523,0.0,0.0,0.6412463,0.12180636626697068
AAPL,2023-03-11,0.1341301053762436,0.008964084088802338,0.8569058775901794,-0.7227757,11.0,0.18181818181818182,0.0,0.0,0.605365,-0.46489228592081633
AAPL,2023-03-12,0.2015153467655182,0.3798460066318512,0.4186386168003082,-0.2171233,5.0,0.0,0.0,0.0,0.82232165,-0.8169114772334886
AAPL,2023-03-13,0.07615799456834793,0.23855793476104736,0.6852840781211853,-0.6091261,4.0,0.25,0.0,0.0,0.25889868,-0.8755813424522673
AAPL,2023-03-14,0.10105091333389282,0.2109871357679367,0.687961995601654,-0.5869111,14.0,0.21428571428571427,0.0,0.14285714285714285,0.6221656,-0.28888269026448027
AAPL,2023-03-15,0.0641472116112709,0.4187985062599182,0.5170542597770691,-0.4529071,16.0,0.125,0.0,0.125,0.52417725,-0.17154295982692283
AAPL,2023-03-16,0.19916561245918274,0.3099988102912903,0.49083560705184937,-0.29167,15.0,0.26666666666666666,0.0,0.0,0.7795518,-0.23021282504570154
AAPL,2023-03-17,0.15643829107284546,0.2317470908164978,0.6118146181106567,-0.45537633,13.0,0.23076923076923078,0.07692307692307693,0.0,0.7685117,-0.347552555483259
AAPL,2023-03-18,0.00038733004475943744,0.3738657832145691,0.6257468461990356,-0.62535954,15.0,0.06666666666666667,0.0,0.06666666666666667,0.48231527,-0.23021282504570154
AAPL,2023-03-19,0.00029767368687316775,0.5990868210792542,0.40061551332473755,-0.40031782,4.0,0.0,0.0,0.0,0.4898879,-0.8755813424522673
AAPL,2023-03-20,0.04436204954981804,0.20039686560630798,0.7552410960197449,-0.710879,5.0,0.2,0.0,0.0,0.44031104,-0.8169114772334886
AAPL,2023-03-21,0.3766082227230072,0.14158965647220612,0.48180216550827026,-0.10519394,8.0,0.375,0.0,0.125,0.97014946,-0.6409018815771524
AAPL,2023-03-22,0.0013533217133954167,0.3472984731197357,0.6513482332229614,-0.64999485,16.0,0.0,0.0,0.0,0.46243942,-0.17154295982692283
AAPL,2023-03-23,0.1626398265361786,0.2383759468793869,0.5989842414855957,-0.4363444,17.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.7330839,-0.11287309460814414
AAPL,2023-03-24,0.19120244681835175,0.4533735513687134,0.35542401671409607,-0.16422157,24.0,0.125,0.041666666666666664,0.0,0.66463786,0.2978159619233068
AAPL,2023-03-25,0.12565213441848755,0.1435292661190033,0.7308185696601868,-0.6051665,18.0,0.05555555555555555,0.0,0.05555555555555555,0.6932999,-0.05420322938936543
AAPL,2023-03-26,0.3635094165802002,0.40906479954719543,0.22742581367492676,0.13608359,2.0,0.0,0.0,0.0,0.39068735,-0.9929210728898247
AAPL,2023-03-27,0.0833638608455658,0.291515052318573,0.6251210570335388,-0.5417572,4.0,0.5,0.0,0.0,0.6037811,-0.8755813424522673
AAPL,2023-03-28,0.07374697923660278,0.26275572180747986,0.6634973287582397,-0.58975035,20.0,0.25,0.0,0.25,0.577836,0.06313650104819198
AAPL,2023-03-29,0.1946040689945221,0.17386649549007416,0.6315293908119202,-0.43692535,28.0,0.10714285714285714,0.0,0.17857142857142858,0.7734811,0.5324954227984217
AAPL,2023-03-30,0.04368461295962334,0.32461243867874146,0.6317029595375061,-0.5880183,24.0,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.50753707,0.2978159619233068
AAPL,2023-03-31,0.08840172737836838,0.12488798797130585,0.786710262298584,-0.6983086,25.0,0.16,0.0,0.12,0.59924847,0.3564858271420855
AAPL,2023-04-01,0.06272793561220169,0.44238248467445374,0.4948895275592804,-0.4321616,27.0,0.14814814814814814,0.0,0.0,0.58359045,0.4738255575796429
AAPL,2023-04-02,0.005699327681213617,0.6685500144958496,0.3257506191730499,-0.3200513,6.0,0.3333333333333333,0.0,0.16666666666666666,0.4976634,-0.7582416120147099
AAPL,2023-04-03,0.0004455122398212552,0.6619983315467834,0.33755621314048767,-0.33711067,3.0,0.0,0.0,0.0,0.5721405,-0.934251207671046
AAPL,2023-04-04,0.19800256192684174,0.37335699796676636,0.4286404550075531,-0.23063788,22.0,0.09090909090909091,0.0,0.045454545454545456,0.7420658,0.18047623148574937
AAPL,2023-04-05,0.05001430958509445,0.3705647885799408,0.5794209241867065,-0.5294066,21.0,0.23809523809523808,0.0,0.0,0.574268,0.12180636626697068
AAPL,2023-04-06,0.19305461645126343,0.26641738414764404,0.5405279994010925,-0.34747338,37.0,0.2702702702702703,0.02702702702702703,0.05405405405405406,0.7557648,1.06052420976743
AAPL,2023-04-07,0.31343433260917664,0.19213463366031647,0.4944310188293457,-0.1809967,39.0,0.15384615384615385,0.02564102564102564,0.05128205128205128,0.83781135,1.1778639402049873
AAPL,2023-04-08,0.10016833245754242,0.003937819041311741,0.8958938717842102,-0.7957255,10.0,0.0,0.0,0.0,0.6310335,-0.523562151139595
AAPL,2023-04-09,0.199303537607193,0.10016056150197983,0.7005358934402466,-0.5012323,10.0,0.6,0.0,0.0,0.8461738,-0.523562151139595
AAPL,2023-04-10,0.09589213877916336,0.2888420820236206,0.6152657866477966,-0.51937366,6.0,0.6666666666666666,0.0,0.0,0.4507144,-0.7582416120147099
AAPL,2023-04-11,0.2991131842136383,0.17013022303581238,0.5307565927505493,-0.23164347,28.0,0.2857142857142857,0.0,0.0,0.87692374,0.5324954227984217
AAPL,2023-04-12,0.13859815895557404,0.22767898440361023,0.6337228417396545,-0.4951247,50.0,0.24,0.0,0.0,0.7135519,1.823232457611553
AAPL,2023-04-13,0.36018040776252747,0.2126775085926056,0.42714205384254456,-0.06696165,16.0,0.125,0.0625,0.0625,0.873022,-0.17154295982692283
AAPL,2023-04-14,0.09449224919080734,0.25230082869529724,0.6532069444656372,-0.5587147,32.0,0.375,0.03125,0.03125,0.61165965,0.7671748836735364
AAPL,2023-04-15,0.1205032542347908,0.3351351022720337,0.5443616509437561,-0.4238584,18.0,0.05555555555555555,0.0,0.05555555555555555,0.6883478,-0.05420322938936543
AAPL,2023-04-16,0.42272910475730896,0.16133621335029602,0.415934681892395,0.0067944042,16.0,0.3125,0.0,0.0,0.8874692,-0.17154295982692283
AAPL,2023-04-17,0.21849007904529572,0.09725869446992874,0.6842512488365173,-0.46576118,12.0,0.08333333333333333,0.0,0.0,0.73644334,-0.4062224207020377
AAPL,2023-04-18,0.1335648149251938,0.18593885004520416,0.680496335029602,-0.5469315,33.0,0.12121212121212122,0.0,0.0,0.66965747,0.8258447488923151
AAPL,2023-04-19,0.18125930428504944,0.2185754030942917,0.6001653075218201,-0.41890597,34.0,0.17647058823529413,0.029411764705882353,0.029411764705882353,0.75430346,0.8845146141110938
AAPL,2023-04-20,0.21146026253700256,0.2891865670681,0.49935317039489746,-0.2878929,14.0,0.14285714285714285,0.0,0.0,0.7339312,-0.28888269026448027
AAPL,2023-04-21,0.16737541556358337,0.1914336383342743,0.6411909461021423,-0.47381553,31.0,0.12903225806451613,0.12903225806451613,0.03225806451612903,0.7495159,0.7085050184547577
AAPL,2023-04-22,0.16057689487934113,0.24937118589878082,0.5900519490242004,-0.429475,14.0,0.0,0.0,0.0,0.71047866,-0.28888269026448027
AAPL,2023-04-23,0.26153600215911865,0.3332912027835846,0.40517279505729675,-0.1436368,9.0,0.5555555555555556,0.0,0.0,0.78225464,-0.5822320163583737
AAPL,2023-04-24,0.3117832541465759,0.19581818580627441,0.49239858984947205,-0.1806153,6.0,0.16666666666666666,0.0,0.0,0.8611002,-0.7582416120147099
AAPL,2023-04-25,0.10695336014032364,0.14265230298042297,0.750394344329834,-0.64344096,19.0,0.15789473684210525,0.0,0.0,0.64369935,0.004466635829413274
AAPL,2023-04-26,0.1054191142320633,0.37668269872665405,0.5178982019424438,-0.4124791,20.0,0.05,0.0,0.0,0.6616362,0.06313650104819198
AAPL,2023-04-27,0.3328855335712433,0.2314176857471466,0.4356967806816101,-0.10281129,20.0,0.35,0.0,0.1,0.84411323,0.06313650104819198
AAPL,2023-04-28,0.20421786606311798,0.31080687046051025,0.48497527837753296,-0.2807574,20.0,0.1,0.1,0.0,0.77229714,0.06313650104819198
AAPL,2023-04-29,0.12950089573860168,0.25772523880004883,0.6127738952636719,-0.48327297,16.0,0.0,0.0,0.0,0.6804231,-0.17154295982692283
AAPL,2023-04-30,0.00013605151616502553,0.2001076638698578,0.7997562289237976,-0.7996202,5.0,0.0,0.0,0.0,0.44700193,-0.8169114772334886
AAPL,2023-05-01,0.328299880027771,0.22984570264816284,0.44185441732406616,-0.11355457,9.0,0.1111111111111111,0.0,0.0,0.8526744,-0.5822320163583737
AAPL,2023-05-02,0.1868111789226532,0.2770371437072754,0.5361517071723938,-0.3493405,30.0,0.13333333333333333,0.0,0.03333333333333333,0.659333,0.6498351532359791
AAPL,2023-05-03,0.23593769967556,0.1940537989139557,0.5700084567070007,-0.3340708,23.0,0.043478260869565216,0.0,0.08695652173913043,0.7515091,0.23914609670452808
AAPL,2023-05-04,0.2894211709499359,0.2896474599838257,0.4209313690662384,-0.13151018,24.0,0.0,0.08333333333333333,0.041666666666666664,0.838508,0.2978159619233068
AAPL,2023-05-05,0.33872777223587036,0.3201012909412384,0.34117090702056885,-0.0024431136,39.0,0.1282051282051282,0.05128205128205128,0.1794871794871795,0.79964095,1.1778639402049873
AAPL,2023-05-06,0.1407148241996765,0.5932466387748718,0.2660385072231293,-0.1253237,50.0,0.24,0.0,0.12,0.57365817,1.823232457611553
AAPL,2023-05-07,0.1998237669467926,0.1933794915676117,0.6067967414855957,-0.40697297,16.0,0.125,0.0625,0.0,0.79438657,-0.17154295982692283
AAPL,2023-05-08,0.00206739897839725,0.598994255065918,0.3989383578300476,-0.39687094,5.0,0.2,0.0,0.2,0.5391169,-0.8169114772334886
AAPL,2023-05-09,0.27777230739593506,0.2213413566350937,0.5008863210678101,-0.22311401,18.0,0.1111111111111111,0.0,0.1111111111111111,0.8772238,-0.05420322938936543
AAPL,2023-05-10,0.1507178544998169,0.37483638525009155,0.47444579005241394,-0.3237279,28.0,0.17857142857142858,0.0,0.03571428571428571,0.6849883,0.5324954227984217
AAPL,2023-05-11,0.18814526498317719,0.27213743329048157,0.5397172570228577,-0.351572,22.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.69326025,0.18047623148574937
AAPL,2023-05-12,0.22733351588249207,0.05868193507194519,0.7139845490455627,-0.48665103,19.0,0.0,0.0,0.05263157894736842,0.8209729,0.004466635829413274
AAPL,2023-05-13,0.16099803149700165,0.21148645877838135,0.6275154948234558,-0.4665175,19.0,0.0,0.0,0.0,0.7657435,0.004466635829413274
AAPL,2023-05-14,0.016365068033337593,0.16667486727237701,0.8169600367546082,-0.800595,6.0,0.0,0.0,0.3333333333333333,0.3999789,-0.7582416120147099
AAPL,2023-05-15,0.0013715969398617744,0.0663670003414154,0.9322614073753357,-0.93088984,2.0,0.0,0.0,0.0,0.007065877,-0.9929210728898247
AAPL,2023-05-16,0.11762047559022903,0.17653153836727142,0.705847978591919,-0.5882275,17.0,0.17647058823529413,0.058823529411764705,0.0,0.7108884,-0.11287309460814414
AAPL,2023-05-17,0.0982368066906929,0.10658495128154755,0.795178234577179,-0.69694144,23.0,0.30434782608695654,0.043478260869565216,0.043478260869565216,0.595921,0.23914609670452808
AAPL,2023-05-18,0.180111825466156,0.13150663673877716,0.688381552696228,-0.5082697,22.0,0.0,0.0,0.09090909090909091,0.77875084,0.18047623148574937
AAPL,2023-05-19,0.02806016243994236,0.22307218611240387,0.7488676905632019,-0.7208075,24.0,0.2916666666666667,0.0,0.16666666666666666,0.40568882,0.2978159619233068
AAPL,2023-05-20,0.13745461404323578,0.1685044914484024,0.6940408945083618,-0.5565863,26.0,0.19230769230769232,0.038461538461538464,0.11538461538461539,0.651395,0.4151556923608642
AAPL,2023-05-21,0.0013589346781373024,2.5393799660378136e-05,0.9986157417297363,-0.9972568,1.0,0.0,0.0,0.0,0.0,-1.0515909381086035
AAPL,2023-05-22,0.0031074571888893843,0.5048715472221375,0.49202099442481995,-0.48891354,7.0,0.14285714285714285,0.0,0.0,0.49955666,-0.6995717467959311
AAPL,2023-05-23,0.058416299521923065,0.2884533703327179,0.6531303524971008,-0.59471405,21.0,0.14285714285714285,0.0,0.047619047619047616,0.5560762,0.12180636626697068
AAPL,2023-05-24,0.17045553028583527,0.2855191230773926,0.5440253019332886,-0.37356982,41.0,0.1951219512195122,0.07317073170731707,0.07317073170731707,0.7443618,1.2952036706425447
AAPL,2023-05-25,0.07140845060348511,0.20161664485931396,0.7269749641418457,-0.6555665,17.0,0.17647058823529413,0.0,0.058823529411764705,0.5427127,-0.11287309460814414
AAPL,2023-05-26,0.00015197860193438828,0.20001843571662903,0.7998296022415161,-0.7996776,20.0,0.2,0.1,0.0,0.4097375,0.06313650104819198
AAPL,2023-05-27,0.04566989094018936,0.34165477752685547,0.6126753091812134,-0.56700546,14.0,0.14285714285714285,0.0,0.0,0.46672243,-0.28888269026448027
AAPL,2023-05-28,0.07422172278165817,0.35382965207099915,0.5719486474990845,-0.49772692,8.0,0.125,0.125,0.0,0.5361223,-0.6409018815771524
AAPL,2023-05-29,0.0033775900956243277,0.8127308487892151,0.18389151990413666,-0.18051395,4.0,0.0,0.0,0.0,0.17623244,-0.8755813424522673
AAPL,2023-05-30,0.010068037547171116,0.4596063792705536,0.5303255915641785,-0.52025753,9.0,0.1111111111111111,0.0,0.0,0.5030364,-0.5822320163583737
AAPL,2023-05-31,0.05000479891896248,0.24860763549804688,0.7013875246047974,-0.65138274,21.0,0.19047619047619047,0.14285714285714285,0.0,0.56971854,0.12180636626697068
AAPL,2023-06-01,0.09685437381267548,0.3305433988571167,0.5726022124290466,-0.47574785,19.0,0.21052631578947367,0.05263157894736842,0.0,0.62699205,0.004466635829413274
AAPL,2023-06-02,0.049952711910009384,0.16142506897449493,0.7886222004890442,-0.7386695,36.0,0.08333333333333333,0.027777777777777776,0.0,0.48597345,1.0018543445486512
AAPL,2023-06-03,0.08078809827566147,0.37237584590911865,0.5468360185623169,-0.4660479,42.0,0.2857142857142857,0.0,0.0,0.587862,1.3538735358613234
AAPL,2023-06-04,0.04070337489247322,0.21698464453220367,0.742311954498291,-0.7016086,8.0,0.25,0.0,0.0,0.39861682,-0.6409018815771524
AAPL,2023-06-05,0.04598947614431381,0.11343555897474289,0.8405749797821045,-0.79458547,9.0,0.4444444444444444,0.0,0.0,0.4033202,-0.5822320163583737
AAPL,2023-06-06,0.14789432287216187,0.2916666567325592,0.5604390501976013,-0.4125447,52.0,0.15384615384615385,0.0,0.057692307692307696,0.6823416,1.9405721880491105
AAPL,2023-06-07,0.23461955785751343,0.16389960050582886,0.6014808416366577,-0.36686128,86.0,0.1744186046511628,0.023255813953488372,0.06976744186046512,0.8019587,3.935347605487586
AAPL,2023-06-08,0.10241146385669708,0.3782511055469513,0.5193374156951904,-0.41692597,25.0,0.2,0.04,0.04,0.6365415,0.3564858271420855
AAPL,2023-06-09,0.19446425139904022,0.42457929253578186,0.3809564709663391,-0.1864922,30.0,0.2,0.0,0.06666666666666667,0.6847106,0.6498351532359791
AAPL,2023-06-10,0.11308317631483078,0.24884328246116638,0.6380735039710999,-0.5249904,27.0,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.6436843,0.4738255575796429
AAPL,2023-06-11,0.0018893361557275057,0.4288136661052704,0.5692970156669617,-0.56740767,7.0,0.2857142857142857,0.0,0.0,0.5308263,-0.6995717467959311
AAPL,2023-06-12,0.2180323749780655,0.29660677909851074,0.48536086082458496,-0.26732847,8.0,0.375,0.0,0.0,0.8120492,-0.6409018815771524
AAPL,2023-06-13,0.07717489451169968,0.38954856991767883,0.5332766175270081,-0.4561017,13.0,0.15384615384615385,0.0,0.0,0.6555471,-0.347552555483259
AAPL,2023-06-14,0.049116261303424835,0.359588623046875,0.5912951231002808,-0.54217887,47.0,0.19148936170212766,0.0425531914893617,0.02127659574468085,0.57178795,1.647222861955217
AAPL,2023-06-15,0.053647566586732864,0.3264548182487488,0.6198976039886475,-0.56625,30.0,0.13333333333333333,0.03333333333333333,0.1,0.5599342,0.6498351532359791
