ticker,date,ret_1d,mom5,mom20,vol5,senti_pos,senti_neu,senti_neg,senti_score,senti_count,senti_count_z,pct_ai_news,pct_chip_news,pct_reg_news,news_volatility,senti_score_z,senti_count_roll_z,news_volatility_z,adj_close
AAPL,2023-02-01,0.3771459271707608,0.5857827140399114,2.0819224935590723,-0.7449642620852914,0.1855549663305282,0.3059901297092438,0.5084549188613892,-0.3228999,31.0,0.7085050184547577,0.1612903225806451,0.0,0.1290322580645161,0.7172722,0.0,0.0,0.0,143.757
AAPL,2023-02-02,1.6788848459040946,1.0919357927841964,2.407717251567468,-0.0743229924452496,0.3244712054729461,0.2120505422353744,0.4634782671928406,-0.13900703,28.0,0.5324954227984217,0.1071428571428571,0.0,0.0,0.8315879,0.0,0.0,0.0,149.086
AAPL,2023-02-03,1.1044021359150438,1.3500542386259489,2.842808070154408,0.05070288731871,0.1393736451864242,0.3669258952140808,0.4937004148960113,-0.35432675,44.0,1.4712132662988808,0.1818181818181818,0.0,0.0227272727272727,0.69044745,0.0,0.0,0.0,152.724
AAPL,2023-02-06,-0.7918828353691018,1.409441224551503,2.065899602063558,-0.0322774444168464,0.0046942648477852,0.666724681854248,0.3285810649394989,-0.3238868,3.0,-0.934251207671046,0.3333333333333333,0.0,0.0,0.5609884,0.0,0.0,0.0,149.987
AAPL,2023-02-07,0.8681942642136692,1.6367192360785543,2.236561065010987,-0.0205055084465979,0.2493660002946853,0.2260226607322693,0.5246113538742065,-0.2752453,27.0,0.4738255575796429,0.074074074074074,0.037037037037037,0.0,0.8027108,0.0,0.0,0.0,152.873
AAPL,2023-02-08,-0.7792325476247106,1.0241349544323526,1.919297729458441,0.4864366798591557,0.1111806631088256,0.3392506539821625,0.5495687127113342,-0.43838802,18.0,-0.0542032293893654,0.1111111111111111,0.0,0.0,0.6973163,0.0,0.0,0.0,150.174
AAPL,2023-02-09,-0.2950142092001623,0.0390172341755899,1.5492953067906778,-0.0849823888510635,0.0648654922842979,0.3256452083587646,0.6094892621040344,-0.5446238,19.0,0.0044666358294132,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.5837963,0.0,0.0,0.0,149.136
AAPL,2023-02-10,0.1254111063236018,-0.4351619944183799,1.5745126495708903,-0.6183103345213823,0.1985003799200058,0.3051575422286987,0.4963420629501343,-0.2978417,15.0,-0.2302128250457015,0.1333333333333333,0.0,0.0,0.7843673,0.0,0.0,0.0,149.503
AAPL,2023-02-13,0.8498333686686962,0.3769167079130978,1.6665066705009868,-0.5579671755330131,0.0714416876435279,0.4258738458156585,0.502684473991394,-0.43124276,4.0,-0.8755813424522673,0.0,0.0,0.0,0.4187612,0.0,0.0,0.0,152.314
AAPL,2023-02-14,-0.1844412609644329,-0.1439679273501904,1.490820298314332,-0.8538115954902608,0.0671682059764862,0.4292594790458679,0.5035722851753235,-0.4364041,15.0,-0.2302128250457015,0.1333333333333333,0.0666666666666666,0.0,0.60548127,0.0,0.0,0.0,151.671
AAPL,2023-02-15,0.6259291017485178,0.5609873888255137,1.7137321848826346,-1.1026937641962464,0.159277468919754,0.2863136231899261,0.554408848285675,-0.3951314,17.0,-0.1128730946081441,0.0588235294117647,0.0588235294117647,0.0,0.7262408,0.0,0.0,0.0,153.78
AAPL,2023-02-16,-0.4599197139632703,0.477213683682297,1.5642809423451896,-0.9861503862791277,0.0953353121876716,0.1569193303585052,0.7477453947067261,-0.6524101,20.0,0.0631365010481919,0.1,0.0,0.05,0.61385936,0.0,0.0,0.0,152.175
AAPL,2023-02-17,-0.3288623423955906,0.2482598281652725,1.2328969359770556,-0.8580969860922992,0.2096432596445083,0.1094210594892501,0.6809356212615967,-0.47129238,9.0,-0.5822320163583737,0.1111111111111111,0.0,0.1111111111111111,0.83282506,0.0,0.0,0.0,151.027
AAPL,2023-02-21,-1.185876990425691,-0.7520592756368386,0.6417248603722757,-0.7188331014821552,2.2558178898179904e-05,0.1435195058584213,0.8564578890800476,-0.85643536,7.0,-0.6995717467959311,0.2857142857142857,0.0,0.0,0.3776514,0.0,0.0,0.0,146.997
AAPL,2023-02-22,0.1385494108226231,-0.5966699600946233,0.5597769554064029,-0.642596235823433,0.2181114256381988,0.1669336706399917,0.6149548888206482,-0.3968435,18.0,-0.0542032293893654,0.1111111111111111,0.0,0.1111111111111111,0.7936202,0.0,0.0,0.0,147.423
AAPL,2023-02-23,0.1525585010968507,-0.8209431485793517,0.648822279007054,-0.9687506400576672,0.1099867820739746,0.4842435717582702,0.4057696461677551,-0.29578286,14.0,-0.2888826902644802,0.0,0.0,0.0,0.5939982,0.0,0.0,0.0,147.908
AAPL,2023-02-24,-0.8065952159385625,-0.989856544704168,0.2783614529831978,-0.8752050712126211,0.2114453166723251,0.1823442429304123,0.606210470199585,-0.3947651,18.0,-0.0542032293893654,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.7352771,0.0,0.0,0.0,145.244
AAPL,2023-02-27,0.376796546154492,-0.6554828859243761,0.2193051648314541,-0.6255006967720995,6.823579951742431e-06,0.6665513515472412,0.3334418535232544,-0.33343506,3.0,-0.934251207671046,0.0,0.0,0.0,0.57726026,0.0,0.0,0.0,146.444
AAPL,2023-02-28,-0.1477658803936902,-0.1410342297140152,0.4061221352075881,-1.197287162723506,0.1224716305732727,0.4575066268444061,0.4200217425823211,-0.2975501,19.0,0.0044666358294132,0.2105263157894736,0.0,0.0,0.6231149,0.0,0.0,0.0,145.938
AAPL,2023-03-01,-0.6304424499411677,-0.5184321244515204,0.1465842804074359,-1.0769592274084354,0.2242758572101593,0.1280567646026611,0.647667407989502,-0.42339155,23.0,0.239146096704528,0.1304347826086956,0.0434782608695652,0.0869565217391304,0.8314441,0.0,0.0,0.0,143.859
AAPL,2023-03-02,0.1937863673050429,-0.4985380939779383,0.102895942008251,-1.0545491444977224,0.1679959595203399,0.124600313603878,0.7074037194252014,-0.5394078,19.0,0.0044666358294132,0.1052631578947368,0.0526315789473684,0.0,0.663818,0.0,0.0,0.0,144.453
AAPL,2023-03-03,1.580420061642253,0.6802767783077449,0.0801449505662771,-0.2728128498839269,0.114262968301773,0.2944211363792419,0.5913158655166626,-0.47705293,17.0,-0.1128730946081441,0.3529411764705882,0.0,0.0,0.70169324,0.0,0.0,0.0,149.523
AAPL,2023-03-06,0.8324749098199533,0.9116449079467692,0.0156796683145546,-0.1784948976236174,0.1747902929782867,0.2285623252391815,0.5966473817825317,-0.4218571,7.0,-0.6995717467959311,0.1428571428571428,0.0,0.0,0.6989374,0.0,0.0,0.0,152.295
AAPL,2023-03-07,-0.6488956118188703,0.6511215222069662,0.0511200251037051,0.0590499473346279,0.1108707785606384,0.3393411636352539,0.5497880578041077,-0.4389173,27.0,0.4738255575796429,0.2222222222222222,0.037037037037037,0.1111111111111111,0.68770504,0.0,0.0,0.0,150.088
AAPL,2023-03-08,0.3708882858366278,1.1667182411408863,-0.0678595237414721,-0.291381092260791,0.0863974168896675,0.3404421806335449,0.5731604099273682,-0.486763,18.0,-0.0542032293893654,0.0555555555555555,0.0,0.0,0.62890506,0.0,0.0,0.0,151.343
AAPL,2023-03-09,-0.6740294638405668,0.717417958074239,-0.0411230767262679,0.075307811701298,0.1428529173135757,0.1428754478693008,0.714271605014801,-0.5714187,7.0,-0.6995717467959311,0.1428571428571428,0.0,0.0,0.7866908,0.0,0.0,0.0,149.086
AAPL,2023-03-10,-0.6214052279760387,-0.3687765022448986,-0.1194230378920244,-0.5809541391892585,0.0961286798119545,0.3006579279899597,0.6032134294509888,-0.5070847,21.0,0.1218063662669706,0.0952380952380952,0.0,0.0,0.6412463,0.0,0.0,0.0,147.017
AAPL,2023-03-13,0.5968341614470122,-0.4849784581780421,-0.0078016608900256,-0.7713499841415395,0.0761579945683479,0.2385579347610473,0.6852840781211853,-0.6091261,4.0,-0.8755813424522673,0.25,0.0,0.0,0.25889868,0.0,0.0,0.0,148.967
AAPL,2023-03-14,0.6286657701144366,0.1422611126655712,-0.0622683306517404,-0.6946966401131035,0.1010509133338928,0.2109871357679367,0.687961995601654,-0.5869111,14.0,-0.2888826902644802,0.2142857142857142,0.0,0.1428571428571428,0.6221656,0.0,0.0,0.0,151.067
AAPL,2023-03-15,0.1038687644511534,0.0092805319470024,0.0077577121636668,-0.7413119427668824,0.0641472116112709,0.4187985062599182,0.5170542597770691,-0.4529071,16.0,-0.1715429598269228,0.125,0.0,0.125,0.52417725,0.0,0.0,0.0,151.462
AAPL,2023-03-16,0.8379336014266493,0.76895806697348,0.0559837287180243,-0.8521378749639265,0.1991656124591827,0.3099988102912903,0.4908356070518493,-0.29167,15.0,-0.2302128250457015,0.2666666666666666,0.0,0.0,0.7795518,0.0,0.0,0.0,154.294
AAPL,2023-03-17,-0.2558516104250457,0.9596652428099418,0.1079669715186932,-1.201469386764363,0.1564382910728454,0.2317470908164978,0.6118146181106567,-0.45537633,13.0,-0.347552555483259,0.2307692307692307,0.0769230769230769,0.0,0.7685117,0.0,0.0,0.0,153.452
AAPL,2023-03-20,0.6980111295223836,1.0059656975698894,0.3615758411698987,-1.157873755959337,0.044362049549818,0.2003968656063079,0.7552410960197449,-0.710879,5.0,-0.8169114772334886,0.2,0.0,0.0,0.44031104,0.0,0.0,0.0,155.828
AAPL,2023-03-21,0.5390506907873832,0.9595051406447204,0.807701213484668,-1.173663304629278,0.3766082227230072,0.1415896564722061,0.4818021655082702,-0.10519394,8.0,-0.6409018815771524,0.375,0.0,0.125,0.97014946,0.0,0.0,0.0,157.69
AAPL,2023-03-22,-0.419427811900392,0.6986990056151259,0.6626237721932585,-0.8657967137087732,0.0013533217133954,0.3472984731197357,0.6513482332229614,-0.64999485,16.0,-0.1715429598269228,0.0,0.0,0.0,0.46243942,0.0,0.0,0.0,156.254
AAPL,2023-03-23,0.3175019079339438,0.4403839226101801,0.7031617545500054,-1.0810055434176662,0.1626398265361786,0.2383759468793869,0.5989842414855957,-0.4363444,17.0,-0.1128730946081441,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.7330839,0.0,0.0,0.0,157.342
AAPL,2023-03-24,0.3795374942302799,0.7665750187508752,1.0143716984979143,-1.2320443173906614,0.1912024468183517,0.4533735513687134,0.355424016714096,-0.16422157,24.0,0.2978159619233068,0.125,0.0416666666666666,0.0,0.66463786,0.0,0.0,0.0,158.651
AAPL,2023-03-27,-0.5583603183965763,0.1301664915087126,0.769672009314008,-1.0581140046873168,0.0833638608455658,0.291515052318573,0.6251210570335388,-0.5417572,4.0,-0.8755813424522673,0.5,0.0,0.0,0.6037811,0.0,0.0,0.0,156.699
AAPL,2023-03-28,-0.1754199662310178,-0.2270311984749513,0.7628863371396579,-1.2521992431853075,0.0737469792366027,0.2627557218074798,0.6634973287582397,-0.58975035,20.0,0.0631365010481919,0.25,0.0,0.25,0.577836,0.0,0.0,0.0,156.076
AAPL,2023-03-29,0.9090861365839232,0.4436509351199499,1.1643051735083478,-0.9211165250967084,0.1946040689945221,0.1738664954900741,0.6315293908119202,-0.43692535,28.0,0.5324954227984217,0.1071428571428571,0.0,0.1785714285714285,0.7734811,0.0,0.0,0.0,159.164
AAPL,2023-03-30,0.4588898930224489,0.5175686447147573,1.2322371158224317,-0.8957408641480162,0.0436846129596233,0.3246124386787414,0.6317029595375061,-0.5880183,24.0,0.2978159619233068,0.1666666666666666,0.0416666666666666,0.0833333333333333,0.50753707,0.0,0.0,0.0,160.739
AAPL,2023-03-31,0.7178783182649091,0.6922998408920465,1.0013387749982927,-0.7879164179995333,0.0884017273783683,0.1248879879713058,0.786710262298584,-0.6983086,25.0,0.3564858271420855,0.16,0.0,0.12,0.59924847,0.0,0.0,0.0,163.255
AAPL,2023-04-03,0.3491641090087041,1.1688361518528103,0.8719790062925563,-1.2858685187464036,0.0004455122398212,0.6619983315467834,0.3375562131404876,-0.33711067,3.0,-0.934251207671046,0.0,0.0,0.0,0.5721405,0.0,0.0,0.0,164.51
AAPL,2023-04-04,-0.1510837531755561,1.1786560003780129,1.0047950717142056,-1.3118392938669916,0.1980025619268417,0.3733569979667663,0.4286404550075531,-0.23063788,22.0,0.1804762314857493,0.0909090909090909,0.0,0.0454545454545454,0.7420658,0.0,0.0,0.0,163.977
AAPL,2023-04-05,-0.5148570459566737,0.4382009996423092,0.7760031558675727,-1.0758060676423986,0.0500143095850944,0.3705647885799408,0.5794209241867065,-0.5294066,21.0,0.1218063662669706,0.238095238095238,0.0,0.0,0.574268,0.0,0.0,0.0,162.124
AAPL,2023-04-06,0.2520549184603171,0.332581462680887,1.0206893625151876,-1.1210077644380796,0.1930546164512634,0.266417384147644,0.5405279994010925,-0.34747338,37.0,1.06052420976743,0.2702702702702703,0.027027027027027,0.054054054054054,0.7557648,0.0,0.0,0.0,163.016
AAPL,2023-04-10,-0.7354884975138635,-0.3992608981932778,0.9923831795284854,-1.1267131084353257,0.0958921387791633,0.2888420820236206,0.6152657866477966,-0.51937366,6.0,-0.7582416120147099,0.6666666666666666,0.0,0.0,0.4507144,0.0,0.0,0.0,160.412
AAPL,2023-04-11,-0.3484448124759589,-0.7416542241152957,0.7479031139834924,-1.349446491707751,0.2991131842136383,0.1701302230358123,0.5307565927505493,-0.23164347,28.0,0.5324954227984217,0.2857142857142857,0.0,0.0,0.87692374,0.0,0.0,0.0,159.194
AAPL,2023-04-12,-0.2010433347408136,-0.7653664971932986,0.5381900361863207,-1.351057251569476,0.138598158955574,0.2276789844036102,0.6337228417396545,-0.4951247,50.0,1.823232457611553,0.24,0.0,0.0,0.7135519,0.0,0.0,0.0,158.501
AAPL,2023-04-13,1.5532571534502284,0.2540431228966505,0.9011159136530996,-0.1139554251331149,0.3601804077625274,0.2126775085926056,0.4271420538425445,-0.06696165,16.0,-0.1715429598269228,0.125,0.0625,0.0625,0.873022,0.0,0.0,0.0,163.907
AAPL,2023-04-14,-0.1064489493521063,0.0720600733886561,0.6598191962616445,-0.1171889213020522,0.0944922491908073,0.2523008286952972,0.6532069444656372,-0.5587147,32.0,0.7671748836735364,0.375,0.03125,0.03125,0.61165965,0.0,0.0,0.0,163.56
AAPL,2023-04-17,-0.0009671978920791,0.4510769127559477,0.7251775442246322,-0.3703179115061339,0.2184900790452957,0.0972586944699287,0.6842512488365173,-0.46576118,12.0,-0.4062224207020377,0.0833333333333333,0.0,0.0,0.73644334,0.0,0.0,0.0,163.579
AAPL,2023-04-18,0.3336388456919685,0.8057321234977687,0.631730158700015,-0.509869131408863,0.1335648149251938,0.1859388500452041,0.680496335029602,-0.5469315,33.0,0.8258447488923151,0.1212121212121212,0.0,0.0,0.66965747,0.0,0.0,0.0,164.809
AAPL,2023-04-19,0.3059702784181479,1.0708636311460322,0.5720553413088457,-0.6487245738478266,0.1812593042850494,0.2185754030942917,0.6001653075218201,-0.41890597,34.0,0.8845146141110938,0.1764705882352941,0.0294117647058823,0.0294117647058823,0.75430346,0.0,0.0,0.0,165.955
AAPL,2023-04-20,-0.280517879541118,0.1311592376491822,0.6077945062587549,-1.5936276523492483,0.2114602625370025,0.2891865670681,0.4993531703948974,-0.2878929,14.0,-0.2888826902644802,0.1428571428571428,0.0,0.0,0.7339312,0.0,0.0,0.0,164.986
AAPL,2023-04-21,-0.4607148894539881,-0.0486982678774632,0.4130962790475033,-1.3799202846599212,0.1673754155635833,0.1914336383342743,0.6411909461021423,-0.47381553,31.0,0.7085050184547577,0.1290322580645161,0.1290322580645161,0.032258064516129,0.7495159,0.0,0.0,0.0,163.372
AAPL,2023-04-24,0.076007788662167,-0.0099877478054587,0.3380375060636363,-1.3653796937107152,0.3117832541465759,0.1958181858062744,0.492398589849472,-0.1806153,6.0,-0.7582416120147099,0.1666666666666666,0.0,0.0,0.8611002,0.0,0.0,0.0,163.679
AAPL,2023-04-25,-0.4508422711780421,-0.4022505340971353,0.3665992015921978,-1.3936186911613313,0.1069533601403236,0.1426523029804229,0.750394344329834,-0.64344096,19.0,0.0044666358294132,0.1578947368421052,0.0,0.0,0.64369935,0.0,0.0,0.0,162.134
AAPL,2023-04-26,-0.0157016239473544,-0.5605545546029265,0.4068923941094767,-1.603083482854922,0.1054191142320633,0.376682698726654,0.5178982019424438,-0.4124791,20.0,0.0631365010481919,0.05,0.0,0.0,0.6616362,0.0,0.0,0.0,162.124
AAPL,2023-04-27,1.292811890141753,0.2158990529238495,0.4976348046630768,-0.4936289773101141,0.3328855335712433,0.2314176857471466,0.4356967806816101,-0.10281129,20.0,0.0631365010481919,0.35,0.0,0.1,0.84411323,0.0,0.0,0.0,166.728
AAPL,2023-04-28,0.3231465073701814,0.6226587285360764,0.4649424390634887,-0.6507193211457442,0.2042178660631179,0.3108068704605102,0.4849752783775329,-0.2807574,20.0,0.0631365010481919,0.1,0.1,0.0,0.77229714,0.0,0.0,0.0,167.985
AAPL,2023-05-01,-0.0428999883732471,0.5607370755806058,0.2768369307010089,-0.6229594851778648,0.328299880027771,0.2298457026481628,0.4418544173240661,-0.11355457,9.0,-0.5822320163583737,0.1111111111111111,0.0,0.0,0.8526744,0.0,0.0,0.0,167.897
AAPL,2023-05-02,-0.3157474732769881,0.634429617022375,0.1155622094388057,-0.7009402024310293,0.1868111789226532,0.2770371437072754,0.5361517071723938,-0.3493405,30.0,0.6498351532359791,0.1333333333333333,0.0,0.0333333333333333,0.659333,0.0,0.0,0.0,166.857
AAPL,2023-05-03,-0.327205879182725,0.4751886765875637,0.0746628974383767,-0.5895238796362006,0.23593769967556,0.1940537989139557,0.5700084567070007,-0.3340708,23.0,0.239146096704528,0.0434782608695652,0.0,0.0869565217391304,0.7515091,0.0,0.0,0.0,165.777
AAPL,2023-05-04,-0.4847555245295652,-0.4149429370614377,0.0856125252923894,-1.4140951754478912,0.2894211709499359,0.2896474599838257,0.4209313690662384,-0.13151018,24.0,0.2978159619233068,0.0,0.0833333333333333,0.0416666666666666,0.838508,0.0,0.0,0.0,164.136
AAPL,2023-05-05,2.182863080163151,0.492618320744789,0.5458007690699038,0.4426814487553394,0.3387277722358703,0.3201012909412384,0.3411709070205688,-0.0024431136,39.0,1.1778639402049873,0.1282051282051282,0.0512820512820512,0.1794871794871795,0.79964095,0.0,0.0,0.0,171.837
AAPL,2023-05-08,-0.0501364419555113,0.4901666814677619,0.7254649578195018,0.4519539086623541,0.0020673989783972,0.598994255065918,0.3989383578300476,-0.39687094,5.0,-0.8169114772334886,0.2,0.0,0.2,0.5391169,0.0,0.0,0.0,171.767
AAPL,2023-05-09,-0.5017977414932818,0.3969089721596454,0.6909944292517649,0.5132626407745298,0.277772307395935,0.2213413566350937,0.5008863210678101,-0.22311401,18.0,-0.0542032293893654,0.1111111111111111,0.0,0.1111111111111111,0.8772238,0.0,0.0,0.0,170.057
AAPL,2023-05-10,0.4600142482098734,0.7977543467493183,0.8605885909340206,0.4495943751878956,0.1507178544998169,0.3748363852500915,0.4744457900524139,-0.3237279,28.0,0.5324954227984217,0.1785714285714285,0.0,0.0357142857142857,0.6849883,0.0,0.0,0.0,171.822
AAPL,2023-05-11,0.0202321258783679,1.0613001956140595,0.4689743995460579,0.2855825920461089,0.1881452649831771,0.2721374332904815,0.5397172570228577,-0.351572,22.0,0.1804762314857493,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.69326025,0.0,0.0,0.0,172.015
AAPL,2023-05-12,-0.3053178477715095,-0.1855592832387559,0.4242851852870679,-1.3324686893574769,0.227333515882492,0.0586819350719451,0.7139845490455627,-0.48665103,19.0,0.0044666358294132,0.0,0.0,0.0526315789473684,0.8209729,0.0,0.0,0.0,171.084
AAPL,2023-05-15,-0.1890437411783551,-0.2553939091090522,0.3823120112328806,-1.3161751135994535,0.0013715969398617,0.0663670003414154,0.9322614073753356,-0.93088984,2.0,-0.9929210728898248,0.0,0.0,0.0,0.007065877,0.0,0.0,0.0,170.587
AAPL,2023-05-16,-0.0417160680763623,-0.0207315231924539,0.2886860855558059,-1.4953371587934434,0.117620475590229,0.1765315383672714,0.705847978591919,-0.5882275,17.0,-0.1128730946081441,0.1764705882352941,0.0588235294117647,0.0,0.7108884,0.0,0.0,0.0,170.587
AAPL,2023-05-17,0.1318162527964985,-0.1883631868490203,0.2438538104559817,-1.7625707042268808,0.0982368066906929,0.1065849512815475,0.795178234577179,-0.69694144,23.0,0.239146096704528,0.3043478260869565,0.0434782608695652,0.0434782608695652,0.595921,0.0,0.0,0.0,171.202
AAPL,2023-05-18,0.6278648745250981,0.1118938543752885,0.469170544057543,-1.3106494027095146,0.180111825466156,0.1315066367387771,0.688381552696228,-0.5082697,22.0,0.1804762314857493,0.0,0.0,0.0909090909090909,0.77875084,0.0,0.0,0.0,173.543
AAPL,2023-05-19,-0.023000308380416,0.2567011296220309,0.589727475407678,-1.421219162858331,0.0280601624399423,0.2230721861124038,0.7488676905632019,-0.7208075,24.0,0.2978159619233068,0.2916666666666667,0.0,0.1666666666666666,0.40568882,0.0,0.0,0.0,173.652
AAPL,2023-05-22,-0.3321206435040176,0.1881819671989284,0.4935557119837184,-1.3384037829812874,0.0031074571888893,0.5048715472221375,0.4920209944248199,-0.48891354,7.0,-0.6995717467959311,0.1428571428571428,0.0,0.0,0.49955666,0.0,0.0,0.0,172.7
AAPL,2023-05-23,-0.8105594640035323,-0.194572584252026,0.4165544448214651,-0.9149549352004532,0.058416299521923,0.2884533703327179,0.6531303524971008,-0.59471405,21.0,0.1218063662669706,0.1428571428571428,0.0,0.0476190476190476,0.5560762,0.0,0.0,0.0,170.084
AAPL,2023-05-24,0.0337193399274174,-0.244500078696127,0.4311774234636534,-0.9283692025267992,0.1704555302858352,0.2855191230773926,0.5440253019332886,-0.37356982,41.0,1.2952036706425447,0.1951219512195122,0.073170731707317,0.073170731707317,0.7443618,0.0,0.0,0.0,170.359
AAPL,2023-05-25,0.2845207323677006,-0.4199351629025854,0.1649759085395201,-1.173761460619402,0.0714084506034851,0.2016166448593139,0.7269749641418457,-0.6555665,17.0,-0.1128730946081441,0.1764705882352941,0.0,0.0588235294117647,0.5427127,0.0,0.0,0.0,171.5
